temperature;global_horizontal_rad;direct_normal_rad;dif_rad_horizontal;irr_rad;wind_speed;humidity
15.0;77;54;68;329;5.1;73
13.7;4;0;4;318;5.1;77
12.8;0;0;0;324;4.1;81
12.7;0;0;0;324;4.6;84
12.6;0;0;0;327;3.1;87
12.5;0;0;0;326;4.1;88
12.2;0;0;0;355;2.1;93
12.1;0;0;0;345;1.0;95
12.4;0;0;0;327;2.1;95
12.1;0;0;0;355;3.6;97
12.0;0;0;0;354;3.1;97
12.2;0;0;0;355;2.6;97
12.2;0;0;0;355;2.1;97
12.6;0;0;0;358;1.0;97
12.9;4;0;4;360;2.1;97
13.6;26;0;26;364;1.5;97
14.2;55;0;55;368;1.5;96
15.3;81;0;81;374;1.0;94
17.3;252;37;232;375;3.6;86
18.1;461;356;258;357;3.6;76
18.1;494;625;143;357;2.6;77
19.1;439;578;143;351;2.1;66
18.9;263;181;186;345;2.1;65
17.6;115;15;111;340;3.1;75
16.9;43;0;43;337;2.1;80
15.4;5;0;5;330;2.6;89
15.2;0;0;0;362;1.5;88
14.5;0;0;0;330;2.1;91
13.6;0;0;0;321;1.0;96
13.1;0;0;0;323;2.1;96
13.3;0;0;0;363;1.5;100
13.6;0;0;0;365;1.5;100
13.5;0;0;0;364;2.1;100
13.3;0;0;0;363;0.5;100
13.1;0;0;0;335;1.0;100
13.1;0;0;0;361;2.1;100
12.8;0;0;0;322;1.0;100
14.2;0;0;0;358;1.5;97
14.4;10;0;10;359;1.0;97
15.8;66;0;66;346;2.1;91
15.8;139;14;134;353;2.1;90
17.7;204;24;193;353;3.6;83
17.7;249;14;242;359;4.1;83
18.5;106;0;106;362;3.6;77
19.1;104;0;104;360;3.6;76
18.3;92;0;92;356;3.6;82
18.0;71;0;71;357;2.6;83
17.8;44;0;44;356;2.6;83
17.0;16;0;16;350;2.6;89
16.1;1;0;1;345;1.5;91
15.5;0;0;0;342;1.0;94
15.2;0;0;0;343;2.6;93
15.2;0;0;0;346;2.1;94
14.8;0;0;0;361;1.0;96
15.3;0;0;0;344;2.1;94
14.1;0;0;0;334;2.6;94
13.2;0;0;0;318;2.1;92
12.5;0;0;0;315;2.1;95
12.7;0;0;0;332;2.1;96
12.3;0;0;0;318;2.6;96
11.7;0;0;0;311;2.6;96
11.2;0;0;0;308;2.1;95
11.8;9;0;9;330;2.1;95
13.4;64;0;64;339;3.1;92
13.3;137;16;132;331;4.1;90
14.1;202;24;191;333;3.6;89
15.1;350;209;241;340;4.6;81
11.8;270;87;221;342;6.2;90
12.3;264;15;256;346;4.6;94
10.6;332;225;219;322;4.6;86
12.4;302;350;158;324;4.1;80
12.4;202;366;96;314;4.6;70
10.9;74;116;57;311;4.1;69
9.3;5;0;5;299;5.1;78
7.3;0;0;0;286;3.1;87
7.3;0;0;0;281;3.6;87
6.6;0;0;0;284;3.1;91
6.9;0;0;0;284;2.6;85
6.7;0;0;0;283;3.1;86
6.5;0;0;0;287;3.1;88
4.8;0;0;0;275;2.1;92
5.1;0;0;0;276;2.1;92
5.8;0;0;0;284;1.5;95
8.5;0;0;0;302;2.1;85
9.5;0;0;0;315;2.6;84
10.0;0;0;0;331;1.5;86
10.5;3;0;3;335;2.6;94
11.5;24;0;24;328;4.1;91
11.7;53;0;53;351;5.7;91
12.1;78;0;78;344;6.7;94
12.8;96;0;96;336;6.2;94
13.9;104;0;104;343;7.2;96
14.6;102;0;102;360;7.2;96
14.7;89;0;89;371;7.2;96
14.7;68;0;68;361;7.2;97
15.2;41;0;41;350;8.2;94
15.5;14;0;14;348;9.8;93
15.4;1;0;1;375;5.7;96
15.2;0;0;0;350;6.7;96
14.9;0;0;0;372;4.6;96
14.2;0;0;0;368;5.7;96
14.3;0;0;0;337;5.7;92
12.9;0;0;0;327;4.1;93
11.4;0;0;0;313;3.1;93
10.8;0;0;0;306;2.6;94
11.2;0;0;0;349;3.1;94
11.2;0;0;0;349;4.6;94
10.6;0;0;0;319;5.7;89
9.4;0;0;0;327;6.7;87
8.8;0;0;0;308;6.2;85
8.6;16;0;16;292;7.7;81
9.3;118;199;80;295;7.2;76
10.0;245;434;102;309;9.3;69
10.7;281;198;194;318;8.7;65
11.1;470;562;182;303;9.3;54
11.7;510;736;108;312;12.3;55
12.3;500;730;107;315;11.3;53
10.9;385;406;187;315;7.7;62
11.1;335;554;114;304;9.8;57
9.6;204;442;81;294;9.3;64
9.2;66;112;51;291;7.2;62
8.0;3;0;3;290;6.7;66
6.3;0;0;0;280;5.7;77
5.4;0;0;0;271;4.1;80
5.3;0;0;0;271;3.6;82
5.3;0;0;0;271;2.1;83
5.9;0;0;0;307;2.1;83
7.5;0;0;0;324;2.6;78
7.8;0;0;0;303;2.1;84
8.6;0;0;0;333;3.1;93
9.6;0;0;0;318;3.6;95
10.9;0;0;0;325;4.1;95
11.3;0;0;0;318;4.6;93
11.0;0;0;0;307;2.6;92
11.5;8;0;8;322;3.6;94
12.3;58;0;58;323;4.1;90
13.0;130;15;125;332;4.1;88
12.7;76;0;76;335;6.7;93
13.7;239;38;220;333;6.2;89
14.3;260;15;252;339;6.7;83
14.5;100;0;100;343;6.7;77
14.0;87;0;87;353;5.7;81
14.4;66;0;66;355;6.7;80
13.6;39;0;39;340;5.1;90
11.9;12;0;12;330;4.6;91
13.3;1;0;1;351;6.7;92
13.2;0;0;0;329;5.7;93
13.2;0;0;0;361;7.7;93
12.9;0;0;0;359;5.1;95
13.4;0;0;0;361;3.1;89
14.2;0;0;0;354;5.1;81
14.3;0;0;0;366;4.1;83
14.1;0;0;0;347;3.9;82
14.0;0;0;0;337;3.6;82
13.3;0;0;0;361;3.1;91
13.1;0;0;0;361;3.6;96
12.9;0;0;0;359;3.6;96
12.9;0;0;0;359;4.1;93
12.6;3;0;3;335;4.1;95
12.8;22;0;22;349;2.6;96
13.3;50;0;50;332;3.6;95
10.0;75;0;75;320;6.2;96
8.7;93;0;93;334;6.7;96
8.2;101;0;101;310;5.7;94
8.2;99;0;99;310;5.1;94
8.2;87;0;87;331;5.1;92
7.9;66;0;66;328;6.2;90
7.4;38;0;38;326;5.7;91
6.9;11;0;11;323;4.6;93
6.8;0;0;0;322;5.7;88
6.0;0;0;0;318;6.2;92
6.0;0;0;0;318;5.7;89
6.0;0;0;0;318;4.6;91
6.1;0;0;0;319;2.6;95
6.3;0;0;0;320;3.1;93
5.2;0;0;0;272;2.1;93
3.1;0;0;0;262;1.5;97
2.2;0;0;0;263;1.5;99
2.8;0;0;0;266;1.0;98
2.4;0;0;0;264;1.0;100
3.0;0;0;0;283;1.5;94
3.6;0;0;0;277;1.5;91
4.6;12;0;12;284;2.6;87
6.2;92;129;69;295;1.5;86
7.6;212;316;112;302;2.6;88
10.9;371;579;126;302;2.6;72
11.6;458;730;95;305;3.1;68
12.2;490;721;108;312;2.6;66
10.4;250;107;195;316;2.1;79
9.8;218;39;200;317;2.1;85
10.5;164;29;153;333;1.0;83
10.2;95;4;94;331;0.0;84
8.5;45;37;41;297;0.5;88
7.9;1;0;1;290;0.5;90
7.5;0;0;0;288;0.0;91
6.4;0;0;0;287;1.0;95
6.9;0;0;0;290;0.0;97
7.1;0;0;0;287;1.0;97
6.4;0;0;0;284;0.0;97
5.2;0;0;0;278;0.5;99
4.1;0;0;0;283;0.0;99
5.8;0;0;0;309;0.0;99
6.7;0;0;0;299;1.0;97
6.7;0;0;0;314;0.5;97
6.8;0;0;0;314;1.0;97
5.9;0;0;0;290;1.0;98
3.9;12;0;12;272;0.5;100
5.8;102;178;71;281;0.5;97
9.5;240;482;91;299;1.5;92
12.3;364;610;109;311;2.1;80
13.2;449;717;97;320;3.1;76
14.4;491;747;99;324;4.6;65
12.8;472;709;107;321;4.1;68
14.7;394;549;139;333;4.1;62
13.8;295;487;112;329;3.6;65
13.5;180;346;93;315;3.6;66
11.5;49;73;41;306;3.6;72
11.3;1;0;1;318;2.1;78
9.8;0;0;0;299;1.5;86
8.2;0;0;0;292;1.0;93
7.1;0;0;0;281;0.0;95
6.0;0;0;0;281;0.0;97
7.5;0;0;0;293;0.0;97
9.2;0;0;0;297;1.5;92
9.2;0;0;0;298;1.0;96
8.8;0;0;0;296;0.0;99
8.3;0;0;0;297;1.0;97
7.5;0;0;0;303;0.0;99
6.9;0;0;0;298;0.0;99
5.6;0;0;0;289;0.0;100
6.2;8;0;8;294;1.0;99
7.8;71;90;56;295;0.5;99
9.6;120;13;116;314;1.5;95
11.8;308;317;177;320;2.1;86
12.4;323;209;221;331;4.6;80
11.7;457;493;201;320;4.6;76
12.8;410;433;189;325;6.2;62
13.9;83;0;83;328;4.6;58
12.7;308;410;157;314;4.6;62
11.7;171;378;78;316;4.6;69
10.7;32;0;32;320;5.1;75
8.1;1;0;1;294;2.6;84
6.7;0;0;0;288;2.1;91
6.1;0;0;0;282;1.5;93
5.4;0;0;0;273;1.0;95
5.1;0;0;0;271;1.0;93
5.3;0;0;0;272;0.0;93
4.0;0;0;0;267;1.0;99
4.9;0;0;0;277;1.0;100
4.4;0;0;0;269;1.5;97
4.7;0;0;0;270;0.0;95
4.4;0;0;0;269;1.0;99
2.9;0;0;0;262;1.0;100
2.6;0;0;0;265;0.0;99
3.3;10;0;10;268;0.0;97
5.8;95;160;68;280;1.0;92
10.2;167;126;129;301;1.5;82
11.1;182;33;168;304;2.6;75
11.6;226;41;207;310;2.1;69
11.0;96;0;96;309;2.1;81
10.0;94;0;94;311;2.1;91
10.3;81;0;81;312;1.0;87
10.2;60;0;60;320;1.5;90
10.4;34;0;34;307;2.1;90
10.4;8;0;8;316;2.6;79
9.8;0;0;0;309;2.1;86
9.2;0;0;0;312;3.1;92
9.1;0;0;0;336;3.6;95
9.1;0;0;0;336;4.1;95
9.3;0;0;0;328;3.1;96
9.2;0;0;0;316;1.0;97
9.7;0;0;0;340;3.1;97
10.1;0;0;0;320;3.6;92
11.0;0;0;0;321;5.7;87
9.2;0;0;0;296;6.2;83
9.7;0;0;0;313;4.6;83
9.1;0;0;0;294;7.2;79
8.9;0;0;0;297;3.6;75
8.9;7;0;7;293;5.1;76
8.9;47;0;47;293;2.6;79
9.6;116;11;113;297;1.5;79
10.3;179;17;172;300;1.5;78
11.3;223;40;204;305;1.5;74
12.0;95;0;95;309;1.5;75
11.5;92;0;92;320;2.6;86
10.7;80;0;80;335;3.6;90
10.4;59;0;59;335;4.6;95
9.8;33;0;33;341;4.1;96
10.0;7;0;7;342;2.6;97
10.3;0;0;0;344;1.0;97
10.1;0;0;0;343;1.0;99
14.3;0;0;0;368;4.6;96
16.7;0;0;0;383;8.2;93
16.4;0;0;0;382;6.2;96
16.6;0;0;0;383;7.7;94
16.4;0;0;0;380;8.2;90
17.2;0;0;0;383;8.2;80
16.3;0;0;0;342;9.3;70
15.2;0;0;0;356;14.4;61
13.4;0;0;0;347;15.4;69
11.6;0;0;0;338;16.5;79
9.8;0;0;0;330;17.5;89
9.4;7;0;7;306;12.9;71
9.3;75;196;45;307;10.3;68
10.7;222;381;112;299;9.3;62
11.9;345;608;103;305;10.3;62
13.3;431;724;91;311;9.8;57
14.3;469;750;92;319;8.2;51
13.1;332;237;215;316;7.7;61
9.7;202;76;168;313;4.1;87
10.4;148;26;139;318;2.1;89
10.2;81;1;81;321;1.5;93
10.0;7;0;7;332;2.6;95
8.9;0;0;0;310;3.6;92
9.2;0;0;0;297;5.7;90
8.0;0;0;0;295;2.1;94
8.9;0;0;0;299;2.6;88
9.6;0;0;0;302;3.1;83
9.7;0;0;0;303;3.1;86
9.4;0;0;0;302;2.1;88
10.1;0;0;0;310;2.1;86
10.9;0;0;0;314;3.1;83
10.8;0;0;0;323;2.6;86
9.4;0;0;0;328;3.6;91
9.1;0;0;0;308;4.1;90
7.9;0;0;0;291;1.5;96
9.1;7;0;7;297;1.0;96
10.1;43;0;43;332;2.6;93
10.0;111;10;108;332;2.6;93
10.1;244;202;165;321;2.6;95
13.4;395;463;180;331;3.1;86
14.7;432;526;171;336;4.1;75
15.0;422;521;168;337;5.7;70
15.0;334;399;160;339;5.1;65
14.0;205;167;147;335;4.6;76
13.6;143;290;78;331;3.6;79
12.5;31;30;29;312;4.1;78
11.9;0;0;0;319;2.1;81
11.2;0;0;0;306;2.1;83
11.0;0;0;0;306;2.1;87
11.9;0;0;0;320;2.6;83
12.8;0;0;0;314;4.1;80
13.1;0;0;0;331;4.6;80
13.3;0;0;0;327;5.1;80
13.0;0;0;0;316;4.6;83
12.9;0;0;0;326;5.7;85
12.6;0;0;0;314;4.6;85
12.5;0;0;0;326;5.1;84
12.5;0;0;0;317;4.6;81
12.5;0;0;0;323;6.2;84
12.5;6;0;6;313;4.6;81
13.2;57;33;53;316;5.1;79
14.2;153;98;125;320;6.2;74
14.7;240;145;184;322;6.7;67
15.0;214;38;196;323;7.7;66
15.3;234;42;213;324;6.2;62
15.6;228;41;208;324;7.2;58
15.9;196;37;180;326;7.2;57
15.3;143;18;137;322;6.7;57
15.0;76;0;76;322;6.2;61
14.1;15;0;15;319;5.1;68
13.5;0;0;0;316;5.1;69
13.5;0;0;0;336;4.6;75
13.7;0;0;0;350;4.6;75
14.0;0;0;0;361;4.6;73
14.2;0;0;0;352;5.1;72
14.0;0;0;0;352;4.1;73
14.0;0;0;0;335;3.6;75
13.7;0;0;0;329;2.6;78
13.5;0;0;0;337;3.1;81
12.6;0;0;0;329;1.5;84
12.8;0;0;0;334;2.6;85
13.1;0;0;0;348;2.6;84
13.2;0;0;0;336;3.1;84
12.4;6;0;6;313;1.5;88
12.2;71;121;54;312;1.5;87
14.1;177;280;100;321;3.1;79
15.1;236;173;170;324;4.1;69
16.2;210;38;193;330;4.1;66
17.6;230;41;210;336;4.1;60
17.4;224;41;205;334;4.6;55
17.1;192;36;177;333;5.1;59
15.8;54;0;54;332;3.6;67
14.8;28;0;28;323;3.6;72
14.1;14;0;14;325;3.1;75
13.9;0;0;0;324;2.1;77
13.7;0;0;0;323;2.1;80
13.7;0;0;0;324;4.1;83
13.6;0;0;0;319;4.6;85
13.4;0;0;0;360;4.6;85
13.3;0;0;0;327;3.1;83
13.3;0;0;0;349;1.5;82
13.0;0;0;0;325;1.0;81
13.1;0;0;0;328;2.6;79
12.5;0;0;0;317;0.0;82
12.1;0;0;0;343;1.5;86
11.7;0;0;0;314;1.5;89
11.7;0;0;0;329;2.6;90
11.6;3;0;3;329;2.1;92
11.9;37;0;37;331;1.0;93
12.5;40;0;40;357;2.1;94
13.4;64;0;64;336;2.1;94
13.8;81;0;81;342;2.6;96
14.5;88;0;88;369;2.6;93
14.3;86;0;86;368;2.6;93
14.1;73;0;73;367;3.1;94
14.2;53;0;53;367;2.6;94
14.0;27;0;27;366;2.1;96
14.1;5;0;5;367;2.1;97
14.1;0;0;0;367;1.5;97
14.2;0;0;0;368;1.5;97
14.3;0;0;0;368;1.5;96
14.2;0;0;0;368;1.0;96
14.1;0;0;0;367;2.1;97
14.1;0;0;0;367;2.1;96
13.6;0;0;0;364;1.0;97
12.6;0;0;0;348;1.5;99
13.0;0;0;0;350;2.1;97
13.5;0;0;0;363;2.1;96
12.8;0;0;0;348;5.1;92
11.6;0;0;0;329;3.6;92
10.9;0;0;0;316;2.1;94
11.0;3;0;3;325;3.1;91
11.5;35;0;35;340;4.1;88
10.9;101;8;99;337;4.6;91
10.6;161;15;156;335;3.1;90
11.3;289;224;190;322;2.6;85
13.7;410;485;180;328;5.1;76
13.4;217;100;171;336;5.7;77
13.3;186;35;171;337;5.1;84
12.8;133;16;128;333;4.1;78
11.9;68;0;68;339;4.1;74
10.6;17;0;17;320;4.1;77
9.8;0;0;0;328;3.1;79
8.8;0;0;0;312;2.6;84
8.6;0;0;0;293;2.1;84
7.1;0;0;0;281;0.0;90
6.9;0;0;0;285;1.5;88
6.9;0;0;0;285;2.1;89
6.1;0;0;0;290;1.0;93
7.0;0;0;0;286;0.5;91
8.2;0;0;0;321;1.5;89
8.1;0;0;0;291;1.5;91
7.3;0;0;0;297;1.0;94
7.6;0;0;0;307;1.0;96
8.2;0;0;0;301;2.1;89
7.2;3;0;3;291;1.5;91
6.3;64;140;46;286;0.0;93
8.1;193;440;78;291;0.5;88
12.1;311;576;100;309;1.5;74
12.1;371;572;120;318;2.6;72
12.7;407;611;120;314;2.6;65
13.6;396;606;118;323;2.6;56
13.5;353;634;95;316;2.1;54
12.1;240;456;95;316;2.6;62
12.0;120;272;67;311;1.5;66
9.7;22;0;22;300;1.5;73
8.0;0;0;0;294;1.5;84
7.3;0;0;0;287;0.0;90
6.1;0;0;0;276;0.0;93
4.4;0;0;0;268;0.0;95
4.8;0;0;0;270;0.0;97
3.5;0;0;0;264;0.0;99
2.5;0;0;0;265;0.0;99
2.0;0;0;0;266;0.0;99
1.6;0;0;0;256;0.0;99
0.7;0;0;0;252;0.0;100
0.5;0;0;0;251;0.0;100
0.3;0;0;0;255;0.0;100
1.0;0;0;0;253;0.0;100
1.6;2;0;2;255;0.5;98
2.9;32;0;32;267;1.5;98
5.0;97;8;95;277;1.5;97
6.8;157;16;151;285;1.5;91
8.9;78;0;78;293;2.6;77
9.8;86;0;86;297;3.6;74
10.5;213;84;175;300;4.1;71
10.8;181;36;167;301;4.6;70
10.8;50;0;50;306;4.6;71
10.3;63;0;63;304;3.1;76
10.0;4;0;4;317;3.6;78
9.6;0;0;0;312;4.1;80
8.9;0;0;0;304;3.6;85
8.3;0;0;0;291;3.6;81
7.7;0;0;0;282;2.6;82
6.2;0;0;0;290;2.6;89
5.4;0;0;0;278;1.5;92
4.6;0;0;0;269;0.5;93
3.6;0;0;0;273;0.0;96
4.8;0;0;0;270;2.1;97
4.9;0;0;0;280;1.5;95
5.6;0;0;0;296;1.5;92
4.1;0;0;0;272;1.0;94
4.1;0;0;0;272;1.5;99
3.5;3;0;3;269;0.5;97
4.2;50;63;43;272;2.1;95
5.6;173;358;83;279;1.5;95
8.2;295;541;102;285;2.1;83
10.0;331;399;160;298;2.6;74
11.2;397;574;134;307;2.6;66
11.5;409;680;104;303;2.6;60
12.2;347;664;84;306;2.1;59
12.2;246;548;77;306;2.1;58
11.8;119;315;60;309;2.6;61
10.5;19;0;19;303;1.0;66
9.0;0;0;0;311;1.0;77
6.5;0;0;0;292;0.0;88
4.3;0;0;0;267;0.0;93
3.4;0;0;0;263;0.0;94
2.8;0;0;0;261;0.0;94
2.3;0;0;0;267;0.0;96
1.7;0;0;0;256;0.0;96
1.1;0;0;0;253;0.0;96
-0.1;0;0;0;248;0.0;100
-0.4;0;0;0;246;0.0;98
-0.6;0;0;0;246;0.0;100
-1.0;0;0;0;244;0.0;98
-0.9;0;0;0;244;0.0;99
-0.3;2;0;2;259;0.0;95
-0.2;56;126;41;252;0.0;95
1.8;180;367;90;256;0.0;94
5.7;296;574;95;274;1.0;93
9.0;379;696;85;294;1.0;81
12.8;300;232;195;333;3.1;77
12.6;377;472;168;324;2.6;74
13.0;320;465;138;323;2.6;68
13.2;238;500;87;318;2.6;66
12.0;114;307;58;308;2.6;70
10.7;17;0;17;296;2.1;76
9.5;0;0;0;291;1.0;79
8.9;0;0;0;287;1.0;77
6.9;0;0;0;279;1.0;88
6.2;0;0;0;276;0.0;89
5.5;0;0;0;295;1.5;92
5.7;0;0;0;293;2.1;92
5.3;0;0;0;282;2.6;95
5.1;0;0;0;281;1.5;95
4.8;0;0;0;303;1.0;97
5.4;0;0;0;306;2.1;95
5.2;0;0;0;286;1.0;95
4.6;0;0;0;283;1.0;97
5.5;0;0;0;288;1.5;97
6.2;1;0;1;311;1.0;97
6.9;10;0;10;324;1.0;95
7.7;35;0;35;328;1.0;95
8.3;58;0;58;332;1.0;96
9.9;74;0;74;341;1.0;93
11.3;82;0;82;349;1.0;92
12.0;202;79;168;343;1.5;91
12.2;67;0;67;352;2.1;81
12.7;47;0;47;354;2.6;74
12.2;22;0;22;351;2.1;78
11.7;3;0;3;350;2.1;86
11.4;0;0;0;349;1.5;91
11.5;0;0;0;350;2.1;94
11.7;0;0;0;352;1.5;95
11.9;0;0;0;353;2.1;95
12.1;0;0;0;355;2.6;96
12.2;0;0;0;355;2.1;96
12.0;0;0;0;354;1.5;96
11.9;0;0;0;353;1.5;96
11.8;0;0;0;353;2.1;96
11.9;0;0;0;353;1.0;96
11.7;0;0;0;352;3.1;95
11.4;0;0;0;350;2.6;96
11.3;0;0;0;350;3.6;96
11.3;0;0;0;350;2.6;96
11.4;10;0;10;350;3.6;95
11.7;34;0;34;352;3.1;94
12.3;57;0;57;355;2.6;94
13.4;73;0;73;362;3.1;91
14.3;80;0;80;337;3.1;89
15.0;77;0;77;347;4.1;85
15.1;65;0;65;361;4.1;85
15.3;116;21;110;339;2.1;85
14.9;21;0;21;327;3.1;88
15.1;7;0;7;328;2.1;88
14.7;0;0;0;346;3.1;91
16.1;0;0;0;347;4.1;88
16.1;0;0;0;354;3.6;88
15.3;0;0;0;364;5.1;93
14.2;0;0;0;357;2.6;92
12.5;0;0;0;347;4.6;92
10.8;0;0;0;346;4.6;91
10.4;0;0;0;317;4.6;87
9.9;0;0;0;331;3.1;90
9.9;0;0;0;314;4.1;86
9.4;0;0;0;297;2.6;88
9.1;0;0;0;314;2.6;87
8.3;0;0;0;296;3.6;89
6.7;1;0;1;284;2.6;93
7.1;45;87;36;286;1.5;91
9.1;165;408;71;289;3.1;82
10.2;280;613;74;299;3.6;75
10.9;363;693;82;300;3.6;63
11.3;401;737;79;300;3.6;55
12.5;379;676;91;311;3.1;56
12.6;319;617;88;311;3.1;55
11.8;225;502;81;303;2.6;56
11.8;101;271;57;303;1.5;56
9.2;13;0;13;293;1.0;70
6.5;0;0;0;276;0.0;81
4.5;0;0;0;268;0.5;90
3.5;0;0;0;269;0.0;93
2.7;0;0;0;269;0.0;97
2.5;0;0;0;264;0.0;96
1.3;0;0;0;254;0.0;97
1.5;0;0;0;260;0.0;99
0.2;0;0;0;249;0.0;99
0.7;0;0;0;259;0.0;96
0.0;0;0;0;261;0.0;98
0.0;0;0;0;248;0.0;98
-0.7;0;0;0;253;0.0;98
-0.1;0;0;0;256;0.0;98
-0.5;1;0;1;254;0.0;97
-0.2;31;0;31;260;0.0;98
1.7;118;90;97;276;0.0;94
4.1;200;199;134;289;1.0;95
7.5;259;135;205;305;1.0;85
10.6;285;140;225;313;2.1;75
11.5;275;137;217;320;2.1;72
11.4;275;373;137;309;2.6;71
11.8;188;318;99;306;2.1;69
10.8;50;0;50;307;2.6;76
10.4;6;0;6;301;2.1;80
9.1;0;0;0;296;2.1;86
8.8;0;0;0;294;1.5;86
8.3;0;0;0;292;1.5;90
7.3;0;0;0;291;0.0;93
7.5;0;0;0;293;2.1;95
7.3;0;0;0;297;1.0;95
7.1;0;0;0;287;1.0;95
5.5;0;0;0;283;0.7;96
4.0;0;0;0;280;0.5;97
5.0;0;0;0;285;0.0;97
4.2;0;0;0;309;0.0;97
5.6;0;0;0;317;0.5;99
7.2;0;0;0;326;0.0;99
7.7;0;0;0;329;2.1;99
8.2;8;0;8;332;1.5;99
8.7;31;0;31;335;2.6;100
9.4;54;0;54;329;2.6;99
10.9;70;0;70;338;2.6;97
11.7;77;0;77;352;1.5;94
12.2;74;0;74;354;2.1;91
12.8;62;0;62;357;2.1;87
12.8;42;0;42;357;1.5;87
12.8;18;0;18;357;1.5;88
12.6;2;0;2;356;2.1;88
12.2;0;0;0;354;2.1;92
12.2;0;0;0;354;1.5;91
12.2;0;0;0;354;1.0;91
12.2;0;0;0;354;2.1;92
12.0;0;0;0;353;1.5;92
11.9;0;0;0;353;2.1;94
12.1;0;0;0;354;2.6;92
12.4;0;0;0;356;1.5;92
12.4;0;0;0;356;0.5;95
12.2;0;0;0;355;1.5;95
11.7;0;0;0;352;1.0;95
11.6;0;0;0;352;0.0;97
11.8;0;0;0;353;1.5;96
11.6;0;0;0;352;0.5;97
12.1;7;0;7;355;1.5;96
12.5;30;0;30;357;1.5;94
12.7;52;0;52;358;2.1;93
12.9;68;0;68;359;2.1;92
13.1;76;0;76;360;2.6;91
13.9;73;0;73;364;2.1;88
14.0;61;0;61;364;1.5;85
13.9;41;0;41;363;1.0;84
12.9;18;0;18;359;1.5;92
12.6;2;0;2;357;1.5;95
11.9;0;0;0;344;0.0;96
11.4;0;0;0;341;1.0;97
11.4;0;0;0;341;1.5;97
11.3;0;0;0;350;2.1;97
10.7;0;0;0;346;1.0;97
9.5;0;0;0;330;1.0;97
7.8;0;0;0;320;1.0;98
6.0;0;0;0;276;0.0;98
4.6;0;0;0;270;0.5;98
4.0;0;0;0;308;0.5;98
4.2;0;0;0;309;0.5;99
4.8;0;0;0;304;0.5;98
5.4;0;0;0;307;0.0;98
6.9;0;0;0;315;0.5;100
7.8;17;0;17;302;1.0;99
9.4;75;5;73;308;0.5;95
10.5;131;11;128;304;1.0;94
11.6;172;34;159;319;2.6;90
11.7;75;0;75;329;3.6;89
12.4;184;74;154;332;3.6;87
13.6;153;30;143;323;3.6;83
13.3;103;10;100;329;4.6;79
12.7;43;0;43;326;4.1;80
12.4;4;0;4;331;3.6;81
11.9;0;0;0;340;4.1;77
11.3;0;0;0;337;5.1;79
10.4;0;0;0;332;3.1;79
9.8;0;0;0;308;2.6;81
7.8;0;0;0;284;1.0;87
6.1;0;0;0;282;1.5;94
6.1;0;0;0;281;2.1;93
6.0;0;0;0;281;3.1;91
5.9;0;0;0;275;3.1;91
5.4;0;0;0;273;1.5;92
5.2;0;0;0;272;2.1;94
4.3;0;0;0;268;2.1;97
3.0;0;0;0;262;1.0;97
1.9;0;0;0;262;1.0;99
2.5;31;45;27;273;1.0;99
5.4;122;169;88;289;1.0;95
6.6;203;239;129;297;1.8;88
7.8;242;191;170;306;2.6;81
9.1;233;116;186;316;3.3;75
10.3;183;37;168;329;4.1;70
10.3;152;32;141;328;3.6;68
10.8;102;11;99;330;5.1;61
10.2;41;0;41;327;2.6;66
8.9;7;0;7;306;1.5;72
4.8;0;0;0;274;1.0;84
2.2;0;0;0;257;1.0;91
3.0;0;0;0;266;1.0;94
5.2;0;0;0;305;2.1;94
6.3;0;0;0;310;2.1;89
6.1;0;0;0;285;2.1;89
4.3;0;0;0;267;2.1;91
4.7;0;0;0;269;1.5;92
6.6;0;0;0;278;2.6;86
6.7;0;0;0;278;3.1;86
6.2;0;0;0;276;2.1;88
5.8;0;0;0;283;1.5;91
5.3;0;0;0;281;1.5;92
5.4;0;0;0;282;1.0;93
5.8;26;18;25;280;1.0;93
7.6;119;165;85;302;1.0;86
8.9;214;355;105;304;4.1;85
10.8;308;504;119;306;4.6;73
10.7;187;97;147;319;4.6;68
10.3;181;38;166;329;4.6;68
10.1;287;414;145;306;4.6;63
10.5;167;297;91;312;4.1;61
10.1;77;195;50;296;3.1;62
9.5;6;0;6;307;2.1;62
9.3;0;0;0;322;4.1;66
8.5;0;0;0;319;4.6;69
7.2;0;0;0;284;3.1;76
6.8;0;0;0;289;1.5;79
5.7;0;0;0;278;2.6;82
5.0;0;0;0;269;2.6;84
4.3;0;0;0;266;2.1;85
3.0;0;0;0;266;1.5;89
1.3;0;0;0;258;1.0;94
0.4;0;0;0;249;1.0;92
-1.2;0;0;0;243;1.0;96
1.1;0;0;0;253;0.5;93
-1.8;0;0;0;240;0.0;95
-0.9;0;0;0;249;0.0;98
2.0;25;16;24;256;1.0;87
4.0;97;102;77;265;1.5;83
7.1;178;190;121;277;1.5;70
9.1;237;214;157;283;2.6;52
9.8;263;198;184;290;5.1;46
10.1;254;195;178;291;4.1;44
10.8;210;178;150;290;4.1;45
10.4;153;241;92;293;3.1;45
9.8;63;64;55;292;3.1;52
8.7;6;0;6;287;1.0;56
7.3;0;0;0;277;2.1;62
5.2;0;0;0;269;1.0;78
1.5;0;0;0;254;0.0;90
1.1;0;0;0;252;0.0;91
-0.4;0;0;0;246;0.0;94
